,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
223,4129,4949,1,0.0004525817872179085,0.04393286072930526,-1,1,0,95,36,0,0
224,6178,2732,1,0.00043050106338784214,0.0020047751228304215,2,0,3,21,29,0,2
225,6178,2740,1,0.00043050106338784214,0.001452555345480844,-1,0,3,9,28,0,1
226,6178,2928,1,0.00043050106338784214,0.0012255060554450675,2,0,3,9,5,0,0
227,6178,2661,1,0.00043050106338784214,0.0005871828979772953,-1,0,3,0,7,0,0
228,6178,1407,1,0.00043050106338784214,0.0005159541694269006,-1,0,3,1,0,0,0
229,6178,4949,1,0.00043050106338784214,0.04393286072930526,2,0,3,95,36,0,0
230,6181,3902,1,0.00042147096640056945,0.001591280829073254,2,0,3,5,1,0,0
231,6181,3401,1,0.00042147096640056945,0.005479173746107516,2,0,3,25,14,0,0
232,6181,1773,1,0.00042147096640056945,0.0018886818170193195,-1,0,3,6,40,0,2
233,6181,6716,1,0.00042147096640056945,0.005997352049581679,3,0,3,40,30,0,0
234,2087,5787,1,0.002932781278961094,0.0015851465927519534,-1,5,0,2,0,0,0
235,2087,5648,1,0.002932781278961094,0.0011462745625390267,-1,5,0,1,0,0,0
236,2087,5802,1,0.002932781278961094,0.005778793534519546,-1,5,0,22,5,2,0
237,2087,6910,1,0.002932781278961094,0.0020349099368722283,-1,5,0,2,0,0,0
238,4135,6921,1,0.005317211105128144,0.01569406346422652,-1,4,0,13,0,2,0
239,4137,4949,1,0.0005506702842242028,0.04393286072930526,-1,1,0,95,36,0,0
240,2088,5842,1,0.0008228686388513466,0.013299809237678517,2,4,12,68,0,2,0
241,2088,5191,1,0.0008228686388513466,0.00200149124431279,3,4,12,13,1,1,0
242,2088,1958,1,0.0008228686388513466,0.0005520759714109297,3,4,12,4,0,1,0
243,2088,3740,1,0.0008228686388513466,0.0005998550086513848,3,4,12,2,0,1,0
244,2088,3345,1,0.0008228686388513466,0.000510046862141625,2,4,12,2,0,0,0
245,2088,2732,1,0.0008228686388513466,0.0020047751228304215,-1,4,12,21,29,1,2
246,2088,4374,1,0.0008228686388513466,0.002899791993036862,3,4,12,12,8,2,0
247,2088,3458,1,0.0008228686388513466,0.0007458888747486634,-1,4,12,6,9,0,1
248,2088,5224,1,0.0008228686388513466,0.0018565824494345714,2,4,12,8,2,1,1
249,2088,2949,1,0.0008228686388513466,0.0014383966969807105,2,4,12,3,0,0,0
250,2088,4949,1,0.0008228686388513466,0.04393286072930526,2,4,12,95,36,3,3
251,2088,6166,1,0.0008228686388513466,0.000553050276645681,-1,4,12,3,0,1,0
252,2088,5228,1,0.0008228686388513466,0.0034260674836087872,2,4,12,11,0,0,0
253,2088,5686,1,0.0008228686388513466,0.0014426705092545004,2,4,12,10,0,1,0
254,2088,6138,1,0.0008228686388513466,0.002100130701769528,2,4,12,6,0,1,0
255,6186,2345,1,0.00038816539404878334,0.01764934875091529,-1,0,0,55,0,0,0
256,6186,6590,1,0.00038816539404878334,0.003152437620159496,-1,0,0,1,0,0,0
257,4144,4639,1,0.0004872662461497096,0.0025372630878637494,-1,1,0,8,8,0,0
258,4144,4949,1,0.0004872662461497096,0.04393286072930526,-1,1,0,95,36,1,0
259,2098,4196,1,0.0004592440724956314,0.0032694213200475226,-1,1,1,31,27,0,0
260,2098,6810,1,0.0004592440724956314,0.00520720107078318,3,1,1,4,0,0,0
261,2098,4111,1,0.0004592440724956314,0.0006926754266839883,-1,1,1,3,1,1,0
262,2098,1904,1,0.0004592440724956314,0.0019489275924681833,-1,1,1,10,0,1,0
263,52,5931,1,0.00038816539404878334,0.0024918841812771268,-1,0,0,7,0,0,0
264,52,6563,1,0.00038816539404878334,0.00663078377401574,-1,0,0,10,0,0,0
265,53,2381,1,0.00038816539404878334,0.0012787023788869592,-1,0,0,6,19,0,0
266,53,790,1,0.00038816539404878334,0.0005530006764226659,-1,0,0,0,2,0,0
267,4150,4639,1,0.0004101434316986344,0.0025372630878637494,-1,0,0,8,8,0,0
268,4150,2345,1,0.0004101434316986344,0.01764934875091529,-1,0,0,55,0,0,0
269,6199,2345,1,0.002211304162209336,0.01764934875091529,-1,2,0,55,0,0,0
270,56,5842,1,0.00040026492951957383,0.013299809237678517,2,1,3,68,0,1,0
271,56,4016,1,0.00040026492951957383,0.0007028524339328503,-1,1,3,3,26,0,0
272,56,4702,1,0.00040026492951957383,0.000872123495584187,3,1,3,10,1,0,0
273,56,6368,1,0.00040026492951957383,0.0019170853621373178,3,1,3,6,0,0,0
274,56,1924,1,0.00040026492951957383,0.004494845789564682,-1,1,3,8,47,0,1
275,56,1869,1,0.00040026492951957383,0.0012554832226274303,-1,1,3,8,14,1,1
276,56,4076,1,0.00040026492951957383,0.0015500380354245768,-1,1,3,12,0,1,0
277,2104,4949,1,0.00038816539404878334,0.04393286072930526,-1,0,0,95,36,0,0
278,2106,6716,1,0.0006380432650868521,0.005997352049581679,2,4,16,40,30,3,2
279,2106,3053,1,0.0006380432650868521,0.00045518976520419026,-1,4,16,1,5,1,1
280,2106,5458,1,0.0006380432650868521,0.0008117916469324847,2,4,16,5,0,1,0
281,2106,1237,1,0.0006380432650868521,0.0025851695333334664,2,4,16,18,0,3,0
282,2106,4949,1,0.0006380432650868521,0.04393286072930526,2,4,16,95,36,3,1
283,2106,6921,1,0.0006380432650868521,0.01569406346422652,2,4,16,13,0,1,0
284,2106,5243,1,0.0006380432650868521,0.0007639239896271,2,4,16,1,0,0,0
285,2106,3739,1,0.0006380432650868521,0.002684625622355519,2,4,16,12,5,2,2
286,2106,6801,1,0.0006380432650868521,0.0013486700282629865,2,4,16,8,0,0,0
287,2106,4624,1,0.0006380432650868521,0.000804696263817269,2,4,16,4,6,2,1
288,2106,5312,1,0.0006380432650868521,0.0015795919045828207,2,4,16,7,0,1,0
289,2106,5509,1,0.0006380432650868521,0.0009127671139823809,2,4,16,4,0,1,0
290,2106,2845,1,0.0006380432650868521,0.0011903922473451975,-1,4,16,12,21,4,7
291,2106,4196,1,0.0006380432650868521,0.0032694213200475226,2,4,16,31,27,3,3
292,2106,5934,1,0.0006380432650868521,0.0010580869775922723,3,4,16,5,0,1,0
293,2106,3342,1,0.0006380432650868521,0.0007029099305118991,-1,4,16,2,0,1,0
294,2106,5069,1,0.0006380432650868521,0.0009598512154681026,2,4,16,13,1,1,0
295,2106,3747,1,0.0006380432650868521,0.000663124105359405,-1,4,16,4,4,1,0
296,2106,4124,1,0.0006380432650868521,0.0008280806870681757,2,4,16,11,5,3,1
297,2106,2769,1,0.0006380432650868521,0.00045262499965749415,-1,4,16,0,0,0,0
298,2106,3991,1,0.0006380432650868521,0.0013253503645036372,2,4,16,13,5,4,0
299,4155,5945,1,0.0007463709768234415,0.006389711052840868,2,4,2,24,0,1,0
300,4155,4913,1,0.0007463709768234415,0.0021713677408053017,3,4,2,12,0,2,0
301,4155,4256,1,0.0007463709768234415,0.0006569683757678536,-1,4,2,2,3,1,1
302,4155,2257,1,0.0007463709768234415,0.0008751254812046159,-1,4,2,3,1,1,0
303,4155,5191,1,0.0007463709768234415,0.00200149124431279,-1,4,2,13,1,3,0
304,4155,5338,1,0.0007463709768234415,0.002253981624837165,-1,4,2,16,3,0,0
305,2114,2719,1,0.000430886656326042,0.0020877446486177224,2,1,3,15,27,0,0
306,2114,6645,1,0.000430886656326042,0.0011602199905120063,3,1,3,2,0,0,0
307,2114,2586,1,0.000430886656326042,0.0009797265972682496,-1,1,3,4,9,0,0
308,2114,6750,1,0.000430886656326042,0.004405914619158093,4,1,3,11,0,0,0
309,6210,2719,1,0.000783079905533821,0.0020877446486177224,-1,1,6,15,27,1,5
310,6210,5269,1,0.000783079905533821,0.018964072211638344,2,1,6,36,0,0,0
311,6210,4621,1,0.000783079905533821,0.0014072984918435494,2,1,6,10,1,1,1
312,6210,4242,1,0.000783079905533821,0.0015951397493547416,2,1,6,13,4,0,0
